time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,speed_m_s,ax_m_s2,ay_m_s2,az_m_s2,a_mag_m_s2
0.476679,69.606249,-4.263700,530.439561,143.289399,-8.402668,60.339114,155.702490,-11.197549,2.219566,-14.522284,18.471825
0.500513,73.018222,-4.463339,531.873559,143.022994,-8.349862,59.993409,155.320656,-11.157552,2.211638,-14.487224,18.419065
0.524347,76.423858,-4.661722,533.299326,142.757540,-8.297244,59.648537,154.940336,-11.117739,2.203746,-14.452337,18.366563
0.548181,79.823178,-4.858853,534.716884,142.493034,-8.244814,59.304495,154.561524,-11.078108,2.195890,-14.417623,18.314318
0.572014,83.216205,-5.054736,536.126252,142.229469,-8.192570,58.961278,154.184216,-11.038659,2.188071,-14.383080,18.262328
0.595848,86.602962,-5.249376,537.527449,141.966843,-8.140513,58.618883,153.808406,-10.999391,2.180287,-14.348709,18.210593
0.619682,89.983470,-5.442778,538.920496,141.705150,-8.088640,58.277305,153.434090,-10.960305,2.172540,-14.314507,18.159111
0.643516,93.357752,-5.634946,540.305411,141.444387,-8.036952,57.936539,153.061262,-10.921397,2.164827,-14.280475,18.107882
0.667350,96.725831,-5.825884,541.682214,141.184549,-7.985447,57.596583,152.689917,-10.882670,2.157151,-14.246612,18.056903
0.691184,100.087727,-6.015597,543.050924,140.925632,-7.934125,57.257432,152.320050,-10.844120,2.149510,-14.212916,18.006174
0.715018,103.443463,-6.204089,544.411560,140.667631,-7.882985,56.919083,151.951657,-10.805749,2.141904,-14.179387,17.955694
0.738852,106.793061,-6.391363,545.764142,140.410543,-7.832025,56.581530,151.584732,-10.767554,2.134333,-14.146024,17.905462
0.762686,110.136542,-6.577426,547.108688,140.154364,-7.781245,56.244770,151.219270,-10.729536,2.126797,-14.112826,17.855477
0.786520,113.473929,-6.762280,548.445217,139.899088,-7.730645,55.908800,150.855267,-10.691693,2.119296,-14.079792,17.805737
0.810354,116.805241,-6.945931,549.773748,139.644712,-7.680223,55.573615,150.492718,-10.654026,2.111829,-14.046922,17.756242
0.834188,120.130502,-7.128382,551.094299,139.391232,-7.629978,55.239212,150.131617,-10.616533,2.104398,-14.014215,17.706990
0.858022,123.449732,-7.309637,552.406890,139.138643,-7.579910,54.905586,149.771961,-10.579213,2.097000,-13.981670,17.657980
0.881856,126.762952,-7.489701,553.711538,138.886942,-7.530018,54.572734,149.413745,-10.542067,2.089637,-13.949286,17.609211
0.905690,130.070184,-7.668578,555.008262,138.636124,-7.480301,54.240652,149.056962,-10.505092,2.082308,-13.917062,17.560683
0.929524,133.371449,-7.846273,556.297080,138.386185,-7.430759,53.909336,148.701610,-10.468289,2.075013,-13.884998,17.512393
0.953357,136.666766,-8.022788,557.578011,138.137121,-7.381390,53.578783,148.347683,-10.431657,2.067752,-13.853092,17.464341
0.977191,139.956158,-8.198129,558.851073,137.888929,-7.332193,53.248987,147.995177,-10.395195,2.060524,-13.821344,17.416526
1.001025,143.239645,-8.372300,560.116283,137.641588,-7.283165,52.919941,147.644070,-10.360217,2.053591,-13.790259,17.370163
1.024859,146.517245,-8.545303,561.373659,137.394931,-7.234273,52.591578,147.294181,-10.338001,2.049187,-13.764146,17.335661
1.048693,149.788973,-8.717143,562.623217,137.148807,-7.185487,52.263837,146.945347,-10.315752,2.044777,-13.738064,17.301163
1.072527,153.054842,-8.887821,563.864970,136.903205,-7.136804,51.936715,146.597557,-10.293470,2.040360,-13.712014,17.266671
1.096361,156.314862,-9.057340,565.098935,136.658137,-7.088227,51.610213,146.250824,-10.271157,2.035938,-13.685998,17.232187
1.120195,159.569049,-9.225702,566.325124,136.413601,-7.039755,51.284332,145.905145,-10.248816,2.031509,-13.660015,17.197711
1.144029,162.817413,-9.392911,567.543555,136.169598,-6.991389,50.959069,145.560522,-10.226447,2.027075,-13.634067,17.163247
1.167863,166.059968,-9.558968,568.754240,135.926128,-6.943129,50.634425,145.216956,-10.204052,2.022636,-13.608155,17.128795
1.191697,169.296727,-9.723876,569.957195,135.683193,-6.894975,50.310397,144.874447,-10.181631,2.018192,-13.582279,17.094356
1.215531,172.527701,-9.887638,571.152434,135.440792,-6.846926,49.986986,144.532997,-10.159187,2.013743,-13.556440,17.059933
1.239365,175.752905,-10.050255,572.339973,135.198926,-6.798984,49.664190,144.192606,-10.136720,2.009290,-13.530639,17.025526
1.263199,178.972351,-10.211731,573.519825,134.957596,-6.751148,49.342009,143.853274,-10.114233,2.004832,-13.504877,16.991137
1.287033,182.186051,-10.372069,574.692006,134.716802,-6.703418,49.020441,143.515004,-10.091725,2.000371,-13.479154,16.956768
1.310867,185.394019,-10.531270,575.856531,134.476545,-6.655794,48.699486,143.177794,-10.069199,1.995906,-13.453471,16.922420
1.334700,188.596266,-10.689337,577.013412,134.236825,-6.608277,48.379142,142.841646,-10.046656,1.991437,-13.427829,16.888094
1.358534,191.792807,-10.846273,578.162666,133.997642,-6.560867,48.059410,142.506561,-10.024097,1.986966,-13.402229,16.853792
1.382368,194.983653,-11.002081,579.304307,133.758998,-6.513563,47.740286,142.172539,-10.001523,1.982491,-13.376671,16.819514
1.406202,198.168818,-11.156762,580.438349,133.520891,-6.466365,47.421772,141.839581,-9.978936,1.978014,-13.351156,16.785263
1.430036,201.348314,-11.310319,581.564807,133.283323,-6.419275,47.103865,141.507687,-9.956337,1.973534,-13.325684,16.751040
1.453870,204.522155,-11.462756,582.683695,133.046294,-6.372291,46.786564,141.176857,-9.933726,1.969052,-13.300257,16.716845
1.477704,207.690353,-11.614074,583.795028,132.809804,-6.325414,46.469869,140.847093,-9.911105,1.964568,-13.274875,16.682681
1.501538,210.852920,-11.764276,584.898819,132.573853,-6.278645,46.153779,140.518394,-9.888476,1.960083,-13.249538,16.648548
1.525372,214.009870,-11.913364,585.995085,132.338441,-6.231982,45.838292,140.190761,-9.865839,1.955596,-13.224247,16.614447
1.549206,217.161216,-12.061342,587.083838,132.103569,-6.185425,45.523407,139.864195,-9.843195,1.951107,-13.199004,16.580380
1.573040,220.306971,-12.208211,588.165094,131.869237,-6.138976,45.209123,139.538695,-9.820547,1.946618,-13.173807,16.546349
1.596874,223.447147,-12.353975,589.238866,131.635445,-6.092634,44.895439,139.214263,-9.797894,1.942128,-13.148659,16.512353
1.620708,226.581757,-12.498635,590.305168,131.402192,-6.046399,44.582354,138.890897,-9.775238,1.937637,-13.123559,16.478395
1.644542,229.710814,-12.642195,591.364016,131.169480,-6.000271,44.269867,138.568600,-9.752580,1.933146,-13.098508,16.444476
1.668376,232.834331,-12.784656,592.415424,130.937307,-5.954250,43.957976,138.247370,-9.729921,1.928654,-13.073507,16.410596
1.692209,235.952321,-12.926022,593.459404,130.705675,-5.908336,43.646680,137.927208,-9.707262,1.924163,-13.048556,16.376757
1.716043,239.064797,-13.066295,594.495973,130.474583,-5.862530,43.335978,137.608114,-9.684605,1.919672,-13.023656,16.342959
1.739877,242.171772,-13.205477,595.525143,130.244031,-5.816830,43.025869,137.290089,-9.661949,1.915181,-12.998807,16.309205
1.763711,245.273257,-13.343571,596.546929,130.014018,-5.771237,42.716352,136.973132,-9.639297,1.910691,-12.974009,16.275494
1.787545,248.369268,-13.480580,597.561345,129.784546,-5.725751,42.407426,136.657244,-9.616650,1.906202,-12.949264,16.241829
1.811379,251.459815,-13.616507,598.568406,129.555613,-5.680372,42.099088,136.342424,-9.594007,1.901714,-12.924572,16.208210
1.835213,254.544912,-13.751353,599.568124,129.327220,-5.635101,41.791338,136.028674,-9.571371,1.897227,-12.899933,16.174637
1.859047,257.624573,-13.885121,600.560514,129.099366,-5.589936,41.484175,135.715992,-9.548743,1.892741,-12.875347,16.141113
1.882881,260.698809,-14.017814,601.545591,128.872052,-5.544878,41.177597,135.404379,-9.526122,1.888258,-12.850816,16.107638
1.906715,263.767634,-14.149434,602.523368,128.645276,-5.499926,40.871604,135.093835,-9.503511,1.883776,-12.826339,16.074212
1.930549,266.831060,-14.279984,603.493858,128.419039,-5.455082,40.566193,134.784360,-9.480910,1.879296,-12.801917,16.040838
1.954383,269.889100,-14.409467,604.457076,128.193341,-5.410344,40.261363,134.475953,-9.458320,1.874818,-12.777551,16.007516
1.978217,272.941768,-14.537885,605.413036,127.968181,-5.365713,39.957114,134.168615,-9.435741,1.870342,-12.753240,15.974246
2.002051,275.989076,-14.665240,606.361752,127.743559,-5.321189,39.653443,133.862345,-9.413176,1.865870,-12.728986,15.941030
2.025885,279.031036,-14.791536,607.303236,127.519475,-5.276771,39.350349,133.557144,-9.390625,1.861399,-12.704788,15.907868
2.049719,282.067662,-14.916773,608.237504,127.295928,-5.232460,39.047832,133.253012,-9.368088,1.856932,-12.680647,15.874762
2.073552,285.098967,-15.040957,609.164568,127.072918,-5.188255,38.745890,132.949947,-9.345567,1.852468,-12.656563,15.841713
2.097386,288.124962,-15.164087,610.084442,126.850445,-5.144157,38.444520,132.647951,-9.323063,1.848007,-12.632537,15.808720
2.121220,291.145662,-15.286168,610.997141,126.628507,-5.100165,38.143723,132.347022,-9.300576,1.843550,-12.608570,15.775786
2.145054,294.161078,-15.407202,611.902677,126.407106,-5.056279,37.843496,132.047160,-9.278106,1.839096,-12.584660,15.742910
2.168888,297.171224,-15.527191,612.801064,126.186240,-5.012499,37.543838,131.748366,-9.255656,1.834646,-12.560809,15.710093
2.192722,300.176112,-15.646138,613.692316,125.965908,-4.968825,37.244749,131.450639,-9.233226,1.830200,-12.537018,15.677337
2.216556,303.175755,-15.764046,614.576447,125.746111,-4.925257,36.946225,131.153979,-9.210816,1.825758,-12.513285,15.644642
2.240390,306.170166,-15.880916,615.453469,125.526848,-4.881795,36.648266,130.858385,-9.188427,1.821320,-12.489613,15.612009
2.264224,309.159357,-15.996751,616.323396,125.308118,-4.838439,36.350871,130.563857,-9.166061,1.816887,-12.466000,15.579439
2.288058,312.143342,-16.111555,617.186242,125.089921,-4.795188,36.054038,130.270395,-9.143718,1.812458,-12.442448,15.546932
2.311892,315.122132,-16.225328,618.042020,124.872256,-4.752043,35.757766,129.977999,-9.121398,1.808034,-12.418956,15.514489
2.335726,318.095741,-16.338075,618.890743,124.655123,-4.709003,35.462052,129.686667,-9.099103,1.803614,-12.395525,15.482110
2.359560,321.064181,-16.449797,619.732425,124.438521,-4.666068,35.166897,129.396400,-9.076833,1.799200,-12.372155,15.449797
2.383394,324.027465,-16.560498,620.567079,124.222450,-4.623239,34.872298,129.107198,-9.054589,1.794791,-12.348846,15.417550
2.407228,326.985605,-16.670178,621.394718,124.006908,-4.580514,34.578253,128.819059,-9.032372,1.790387,-12.325599,15.385370
2.431062,329.938614,-16.778842,622.215355,123.791896,-4.537895,34.284762,128.531984,-9.010182,1.785988,-12.302413,15.353257
2.454895,332.886506,-16.886491,623.029004,123.577412,-4.495380,33.991823,128.245971,-8.988020,1.781595,-12.279290,15.321212
2.478729,335.829291,-16.993128,623.835677,123.363456,-4.452970,33.699434,127.961021,-8.965887,1.777208,-12.256229,15.289236
2.502563,338.766983,-17.098755,624.635389,123.150027,-4.410664,33.407594,127.677133,-8.943783,1.772827,-12.233230,15.257329
2.526397,341.699595,-17.203376,625.428151,122.937124,-4.368463,33.116301,127.394307,-8.921710,1.768452,-12.210294,15.225492
2.550231,344.627139,-17.306991,626.213977,122.724748,-4.326366,32.825555,127.112541,-8.899667,1.764082,-12.187420,15.193725
2.574065,347.549627,-17.409605,626.992879,122.512896,-4.284373,32.535353,126.831836,-8.877655,1.759719,-12.164610,15.162029
2.597899,350.467072,-17.511219,627.764872,122.301568,-4.242484,32.245693,126.552191,-8.855676,1.755362,-12.141863,15.130404
2.621733,353.379487,-17.611836,628.529967,122.090764,-4.200698,31.956575,126.273605,-8.833730,1.751012,-12.119179,15.098852
2.645567,356.286883,-17.711458,629.288178,121.880483,-4.159016,31.667997,125.996078,-8.811816,1.746669,-12.096559,15.067372
2.669401,359.189274,-17.810088,630.039518,121.670724,-4.117438,31.379958,125.719609,-8.789937,1.742332,-12.074003,15.035965
2.693235,362.086672,-17.907729,630.783998,121.461485,-4.075963,31.092455,125.444197,-8.768092,1.738002,-12.051510,15.004632
2.717069,364.979089,-18.004382,631.521633,121.252767,-4.034591,30.805487,125.169842,-8.746283,1.733679,-12.029081,14.973373
2.740903,367.866538,-18.100050,632.252435,121.044568,-3.993322,30.519053,124.896544,-8.724509,1.729363,-12.006717,14.942189
2.764737,370.749030,-18.194736,632.976416,120.836888,-3.952156,30.233152,124.624301,-8.702772,1.725054,-11.984416,14.911079
2.788571,373.626579,-18.288441,633.693589,120.629725,-3.911093,29.947781,124.353114,-8.681071,1.720752,-11.962180,14.880045
2.812405,376.499197,-18.381170,634.403967,120.423079,-3.870131,29.662940,124.082980,-8.659408,1.716458,-11.940009,14.849087
2.836238,379.366895,-18.472923,635.107562,120.216949,-3.829273,29.378626,123.813900,-8.637782,1.712172,-11.917902,14.818205
2.860072,382.229687,-18.563704,635.804388,120.011334,-3.788516,29.094838,123.545873,-8.616196,1.707893,-11.895860,14.787400
2.883906,385.087585,-18.653515,636.494456,119.806233,-3.747861,28.811575,123.278899,-8.594648,1.703622,-11.873882,14.756672
2.907740,387.940600,-18.742357,637.177778,119.601645,-3.707308,28.528835,123.012976,-8.573140,1.699358,-11.851969,14.726022
2.931574,390.788745,-18.830235,637.854369,119.397570,-3.666856,28.246616,122.748103,-8.551672,1.695103,-11.830122,14.695450
2.955408,393.632032,-18.917149,638.524239,119.194005,-3.626506,27.964918,122.484281,-8.530245,1.690856,-11.808339,14.664956
2.979242,396.470474,-19.003103,639.187401,118.990951,-3.586257,27.683737,122.221508,-8.508859,1.686617,-11.786621,14.634541
3.003076,399.304082,-19.088099,639.843868,118.788406,-3.546108,27.403074,121.959783,-8.487514,1.682386,-11.764969,14.604205
3.026910,402.132868,-19.172140,640.493651,118.586369,-3.506061,27.122926,121.699106,-8.466212,1.678163,-11.743381,14.573949
3.050744,404.956846,-19.255227,641.136764,118.384839,-3.466114,26.843292,121.439476,-8.444952,1.673949,-11.721859,14.543772
3.074578,407.776026,-19.337363,641.773218,118.183815,-3.426267,26.564169,121.180892,-8.423735,1.669744,-11.700402,14.513675
3.098412,410.590421,-19.418550,642.403025,117.983297,-3.386520,26.285558,120.923354,-8.402561,1.665547,-11.679011,14.483659
3.122246,413.400043,-19.498792,643.026199,117.783283,-3.346874,26.007455,120.666860,-8.381432,1.661358,-11.657685,14.453723
3.146080,416.204903,-19.578089,643.642749,117.583772,-3.307327,25.729860,120.411409,-8.360347,1.657179,-11.636424,14.423869
3.169914,419.005015,-19.656446,644.252690,117.384763,-3.267880,25.452771,120.157002,-8.339306,1.653008,-11.615228,14.394096
3.193748,421.800389,-19.733863,644.856033,117.186254,-3.228532,25.176186,119.903636,-8.318311,1.648847,-11.594098,14.364404
3.217581,424.591038,-19.810344,645.452790,116.988246,-3.189283,24.900105,119.651312,-8.297362,1.644694,-11.573034,14.334795
3.241415,427.376974,-19.885890,646.042972,116.790736,-3.150132,24.624524,119.400028,-8.276458,1.640551,-11.552034,14.305267
3.265249,430.158208,-19.960505,646.626592,116.593724,-3.111081,24.349443,119.149783,-8.255601,1.636416,-11.531100,14.275822
3.289083,432.934753,-20.034190,647.203662,116.397209,-3.072128,24.074860,118.900577,-8.234791,1.632291,-11.510232,14.246459
3.312917,435.706620,-20.106947,647.774194,116.201189,-3.033273,23.800774,118.652408,-8.214028,1.628176,-11.489429,14.217180
3.336751,438.473820,-20.178780,648.338198,116.005663,-2.994516,23.527183,118.405276,-8.193313,1.624070,-11.468691,14.187983
3.360585,441.236367,-20.249690,648.895688,115.810631,-2.955857,23.254086,118.159180,-8.172646,1.619973,-11.448019,14.158869
3.384419,443.994271,-20.319680,649.446675,115.616090,-2.917295,22.981480,117.914119,-8.152027,1.615886,-11.427412,14.129840
3.408253,446.747544,-20.388752,649.991170,115.422041,-2.878831,22.709365,117.670091,-8.131457,1.611809,-11.406870,14.100893
3.432087,449.496198,-20.456909,650.529186,115.228481,-2.840464,22.437738,117.427097,-8.110936,1.607741,-11.386393,14.072031
3.455921,452.240244,-20.524152,651.060734,115.035409,-2.802193,22.166599,117.185135,-8.090464,1.603683,-11.365982,14.043253
3.479755,454.979695,-20.590484,651.585825,114.842825,-2.764020,21.895946,116.944203,-8.070043,1.599635,-11.345635,14.014559
3.503589,457.714562,-20.655908,652.104471,114.650727,-2.725942,21.625776,116.704302,-8.049671,1.595597,-11.325354,13.985949
3.527423,460.444855,-20.720425,652.616683,114.459114,-2.687961,21.356090,116.465430,-8.029350,1.591569,-11.305138,13.957424
3.551257,463.170588,-20.784038,653.122474,114.267985,-2.650075,21.086884,116.227587,-8.009079,1.587551,-11.284986,13.928984
3.575090,465.891771,-20.846749,653.621854,114.077338,-2.612286,20.818158,115.990770,-7.988860,1.583543,-11.264900,13.900628
3.598924,468.608416,-20.908561,654.114835,113.887172,-2.574591,20.549910,115.754980,-7.968692,1.579545,-11.244878,13.872357
3.622758,471.320534,-20.969475,654.601428,113.697487,-2.536992,20.282138,115.520214,-7.948575,1.575558,-11.224921,13.844172
3.646592,474.028137,-21.029494,655.081645,113.508280,-2.499488,20.014841,115.286473,-7.928511,1.571581,-11.205029,13.816071
3.670426,476.731236,-21.088621,655.555497,113.319551,-2.462078,19.748017,115.053756,-7.908499,1.567614,-11.185201,13.788056
3.694260,479.429843,-21.146857,656.022995,113.131298,-2.424763,19.481666,114.822060,-7.888539,1.563658,-11.165438,13.760127
3.718094,482.123968,-21.204205,656.484150,112.943521,-2.387542,19.215784,114.591385,-7.868632,1.559712,-11.145739,13.732282
3.741928,484.813624,-21.260667,656.938974,112.756217,-2.350414,18.950371,114.361731,-7.848779,1.555776,-11.126105,13.704524
3.765762,487.498821,-21.316245,657.387478,112.569386,-2.313381,18.685426,114.133096,-7.828978,1.551852,-11.106534,13.676851
3.789596,490.179571,-21.370942,657.829672,112.383026,-2.276441,18.420946,113.905478,-7.809231,1.547937,-11.087028,13.649264
3.813430,492.855885,-21.424759,658.265569,112.197136,-2.239594,18.156930,113.678878,-7.789538,1.544034,-11.067586,13.621762
3.837264,495.527774,-21.477699,658.695178,112.011715,-2.202840,17.893377,113.453293,-7.769900,1.540141,-11.048207,13.594346
3.861098,498.195249,-21.529764,659.118512,111.826761,-2.166179,17.630285,113.228723,-7.750315,1.536259,-11.028892,13.567017
3.884932,500.858321,-21.580957,659.535580,111.642273,-2.129610,17.367653,113.005167,-7.730785,1.532388,-11.009641,13.539773
3.908766,503.517002,-21.631279,659.946394,111.458250,-2.093133,17.105479,112.782624,-7.711310,1.528527,-10.990453,13.512615
3.932600,506.171303,-21.680733,660.350965,111.274691,-2.056748,16.843761,112.561092,-7.691890,1.524678,-10.971329,13.485543
3.956433,508.821234,-21.729321,660.749304,111.091594,-2.020455,16.582498,112.340570,-7.672525,1.520840,-10.952268,13.458557
3.980267,511.466806,-21.777044,661.141421,110.908958,-1.984253,16.321689,112.121058,-7.653215,1.517012,-10.933270,13.431657
4.004101,514.108031,-21.823906,661.527328,110.726781,-1.948142,16.061332,111.902554,-7.633962,1.513196,-10.914335,13.404844
4.027935,516.744920,-21.869909,661.907035,110.545063,-1.912122,15.801425,111.685058,-7.614764,1.509390,-10.895462,13.378116
4.051769,519.377483,-21.915054,662.280552,110.363801,-1.876192,15.541968,111.468567,-7.595622,1.505596,-10.876652,13.351474
4.075603,522.005731,-21.959344,662.647891,110.182995,-1.840353,15.282958,111.253081,-7.576536,1.501813,-10.857905,13.324918
4.099437,524.629676,-22.002780,663.009062,110.002643,-1.804604,15.024394,111.038599,-7.557507,1.498041,-10.839220,13.298448
4.123271,527.249327,-22.045366,663.364075,109.822744,-1.768945,14.766275,110.825120,-7.538534,1.494280,-10.820598,13.272065
4.147105,529.864696,-22.087103,663.712942,109.643297,-1.733375,14.508599,110.612642,-7.519618,1.490531,-10.802037,13.245767
4.170939,532.475793,-22.127993,664.055673,109.464300,-1.697894,14.251364,110.401164,-7.500759,1.486792,-10.783538,13.219555
4.194773,535.082630,-22.168039,664.392278,109.285751,-1.662502,13.994570,110.190686,-7.481958,1.483065,-10.765101,13.193429
4.218607,537.685216,-22.207242,664.722768,109.107650,-1.627199,13.738214,109.981206,-7.463213,1.479350,-10.746725,13.167389
4.242441,540.283563,-22.245604,665.047153,108.929995,-1.591985,13.482296,109.772722,-7.444526,1.475646,-10.728411,13.141434
4.266275,542.877681,-22.283129,665.365443,108.752785,-1.556858,13.226813,109.565235,-7.425896,1.471953,-10.710158,13.115566
4.290109,545.467580,-22.319817,665.677650,108.576018,-1.521820,12.971765,109.358741,-7.407324,1.468272,-10.691966,13.089783
4.313943,548.053272,-22.355672,665.983783,108.399693,-1.486869,12.717150,109.153242,-7.388810,1.464602,-10.673835,13.064085
4.337776,550.634767,-22.390694,666.283853,108.223809,-1.452005,12.462966,108.948734,-7.370354,1.460944,-10.655764,13.038473
4.361610,553.212075,-22.424886,666.577870,108.048363,-1.417229,12.209212,108.745217,-7.351957,1.457297,-10.637754,13.012947
4.385444,555.785206,-22.458251,666.865844,107.873356,-1.382539,11.955886,108.542690,-7.333617,1.453662,-10.619804,12.987506
4.409278,558.354171,-22.490790,667.147785,107.698785,-1.347936,11.702988,108.341152,-7.315336,1.450038,-10.601914,12.962150
4.433112,560.918981,-22.522505,667.423704,107.524649,-1.313419,11.450515,108.140601,-7.297113,1.446426,-10.584084,12.936879
4.456946,563.479646,-22.553398,667.693610,107.350947,-1.278988,11.198466,107.941036,-7.278949,1.442825,-10.566314,12.911694
4.480780,566.036176,-22.583472,667.957514,107.177677,-1.244642,10.946841,107.742456,-7.260844,1.439236,-10.548603,12.886593
4.504614,568.588582,-22.612728,668.215426,107.004837,-1.210382,10.695636,107.544860,-7.242797,1.435659,-10.530952,12.861577
4.528448,571.136873,-22.641169,668.467356,106.832427,-1.176207,10.444852,107.348246,-7.224809,1.432094,-10.513359,12.836646
4.552282,573.681060,-22.668796,668.713313,106.660446,-1.142117,10.194486,107.152614,-7.206881,1.428540,-10.495826,12.811800
4.576116,576.221153,-22.695612,668.953308,106.488890,-1.108112,9.944538,106.957961,-7.189011,1.424998,-10.478351,12.787038
4.599950,578.757162,-22.721618,669.187351,106.317760,-1.074191,9.695005,106.764288,-7.171201,1.421468,-10.460934,12.762360
4.623784,581.289098,-22.746817,669.415452,106.147054,-1.040353,9.445887,106.571592,-7.153450,1.417949,-10.443576,12.737767
4.647618,583.816970,-22.771210,669.637620,105.976770,-1.006600,9.197182,106.379872,-7.135758,1.414442,-10.426276,12.713258
4.671452,586.340788,-22.794800,669.853865,105.806907,-0.972930,8.948888,106.189127,-7.118126,1.410947,-10.409034,12.688832
4.695286,588.860563,-22.817589,670.064198,105.637464,-0.939343,8.701005,105.999357,-7.100553,1.407464,-10.391849,12.664491
4.719119,591.376305,-22.839577,670.268627,105.468438,-0.905839,8.453530,105.810558,-7.083040,1.403992,-10.374721,12.640233
4.742953,593.888023,-22.860769,670.467163,105.299830,-0.872417,8.206464,105.622731,-7.065586,1.400533,-10.357651,12.616059
4.766787,596.395727,-22.881164,670.659815,105.131636,-0.839078,7.959803,105.435874,-7.048192,1.397085,-10.340638,12.591968
4.790621,598.899427,-22.900766,670.846593,104.963857,-0.805821,7.713547,105.249985,-7.030858,1.393649,-10.323681,12.567960
4.814455,601.399134,-22.919577,671.027506,104.796490,-0.772646,7.467694,105.065064,-7.013584,1.390225,-10.306781,12.544035
4.838289,603.894856,-22.937597,671.202565,104.629534,-0.739552,7.222244,104.881109,-6.996369,1.386813,-10.289937,12.520193
4.862123,606.386605,-22.954830,671.371779,104.462987,-0.706539,6.977195,104.698119,-6.979215,1.383412,-10.273149,12.496434
4.885957,608.874388,-22.971277,671.535156,104.296849,-0.673608,6.732544,104.516093,-6.962120,1.380024,-10.256417,12.472757
4.909791,611.358217,-22.986940,671.692708,104.131117,-0.640757,6.488292,104.335028,-6.945086,1.376647,-10.239740,12.449163
4.933625,613.838100,-23.001821,671.844443,103.965791,-0.607986,6.244437,104.154925,-6.928111,1.373283,-10.223119,12.425651
4.957459,616.314048,-23.015922,671.990370,103.800869,-0.575295,6.000978,103.975781,-6.911197,1.369930,-10.206553,12.402220
4.981293,618.786070,-23.029245,672.130500,103.636349,-0.542684,5.757912,103.797595,-6.894342,1.366589,-10.190041,12.378872
5.005127,621.254176,-23.041792,672.264841,103.472230,-0.510153,5.515240,103.620367,-6.877548,1.363260,-10.173585,12.355605
5.028961,623.718374,-23.053564,672.393402,103.308510,-0.477700,5.272959,103.444094,-6.860814,1.359943,-10.157182,12.332419
5.052795,626.178676,-23.064563,672.516194,103.145189,-0.445327,5.031068,103.268775,-6.844140,1.356638,-10.140834,12.309314
5.076628,628.635089,-23.074792,672.633226,102.982264,-0.413032,4.789566,103.094409,-6.827526,1.353345,-10.124539,12.286291
5.100462,631.087624,-23.084252,672.744506,102.819735,-0.380816,4.548452,102.920995,-6.810972,1.350063,-10.108298,12.263348
5.124296,633.536291,-23.092945,672.850044,102.657599,-0.348677,4.307725,102.748531,-6.794478,1.346794,-10.092110,12.240485
