distance,wind_magnitude,wind_direction,muzzle_velocity,elevation,azimuth,error
1100,5.0,60,150.99651576171786,24.904577586926916,-0.7705764978578661,6.937027616536844e-06
1100,7.5,60,150.69666050053215,24.793771549592496,-1.146754229470478,1.2416411667995021e-05
1100,10.0,60,150.9757303057928,24.365924768940832,-1.4998111675489747,2.9352200539224955e-05
1100,0.0,90,151.8612858857797,24.9998197862332,-3.597231466473511e-08,5.158146660903795e-06
1100,2.5,90,195.10096046286304,12.304997706115797,-0.24522737722112395,9.900613344132138e-05
1100,5.0,90,195.13839718252524,12.301117115701274,-0.4904417064614777,3.064037101484424e-05
1100,7.5,90,152.21768928060828,24.822502959187545,-1.3432563246736218,6.6240375403283665e-06
1100,10.0,90,152.43462088544777,24.72258710172887,-1.7861189700979736,2.2179222432170002e-05
1100,0.0,120,151.8612858857797,24.9998197862332,-3.597231466473511e-08,5.158146660903795e-06
1100,2.5,120,195.18165345358196,12.354655377725479,-0.21380308901068212,1.3326839793064125e-05
1100,5.0,120,153.90036425571648,24.42858666204886,-0.7701632316336299,1.2651248876668178e-05
1100,7.5,120,154.60523328700117,24.350809670050126,-1.1572242067947764,2.428719831530514e-05
1100,10.0,120,155.21451279819237,24.342146125793764,-1.549824274379364,3.8214699410457574e-06
1100,0.0,150,151.8612858857797,24.9998197862332,-3.597231466473511e-08,5.158146660903795e-06
1100,2.5,150,153.50666027008035,24.564475860809,-0.22312353107841676,9.911697429673235e-06
1100,5.0,150,154.36338807242848,24.62476783213111,-0.45053230814546763,1.6487428827008876e-05
1100,7.5,150,195.30354296062592,12.61100666141998,-0.3820170742860669,1.6131787505367305e-06
1100,10.0,150,195.55122622264983,12.692193090912246,-0.5150972371038786,5.090199465447527e-07
1100,0.0,180,151.8612858857797,24.9998197862332,-3.597231466473511e-08,5.158146660903795e-06
1100,2.5,180,153.6124971563462,24.586914281342874,8.82794857630063e-07,1.7501755025999764e-05
1100,5.0,180,154.09409237588721,24.97684576383815,2.751268649902805e-07,5.370400940967759e-06
1100,7.5,180,155.75481660141347,24.653236148772613,-6.427286033249436e-07,1.2721257481942323e-05
1100,10.0,180,156.77064746208902,24.7622701696151,8.674725061078751e-07,2.1592566933196463e-05
1200,0.0,0,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,0,160.6457826783721,24.664808449287996,-3.784399114322438e-07,8.835913463495504e-06
1200,5.0,0,158.96139907683514,24.979155928015697,-2.6673894042934734e-06,5.773315564906351e-05
1200,7.5,0,158.00437976093704,24.900605380619815,8.4845153615669e-07,1.7368796708313848e-05
1200,10.0,0,195.82630713463845,13.449210070842218,1.1197652804968944e-06,2.3504103589056784e-05
1200,0.0,30,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,30,160.68420904977,24.731275272849665,-0.22500558993083553,2.0694119864120897e-06
1200,5.0,30,159.95600560446002,24.592604715684836,-0.44448881184707334,1.1987781340481805e-05
1200,7.5,30,159.171512807692,24.50683652580371,-0.6598349700425268,1.1075031094576299e-05
1200,10.0,30,158.56372290268908,24.346626802653297,-0.8683371262277894,3.8316827420660407e-05
1200,0.0,60,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,60,161.12990751797116,24.7213325775542,-0.3908137514790841,3.319278810840495e-05
1200,5.0,60,160.76635519774678,24.610720402308946,-0.7754148080221015,3.846622608213621e-05
1200,7.5,60,160.5073857927894,24.45697751404414,-1.1522554734413044,2.14384243757303e-06
1200,10.0,60,160.4538711798633,24.208769594915886,-1.5169719600742857,3.8339033535227614e-05
1200,0.0,90,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,90,161.57395440615028,24.80572599450299,-0.4545993446862651,5.012976315114875e-05
1200,5.0,90,161.74325047107706,24.722257419166198,-0.9067664528126124,1.3398854769798666e-05
1200,7.5,90,161.86008789245824,24.678977752462234,-1.3588575537455896,1.301820178188073e-05
1200,10.0,90,196.14286727459665,14.022326160060707,-1.1138290656479515,1.636971681695773e-06
1200,0.0,120,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,120,162.21399674764268,24.780404562809426,-0.3949663525871503,3.6058644006743235e-06
1200,5.0,120,162.75494431191336,24.831852089619904,-0.7949518744550566,4.6450272000225604e-05
1200,7.5,120,163.45914006681252,24.800711344500023,-1.196550757313721,3.780208495855562e-05
1200,10.0,120,164.18465273633177,24.77079037252547,-1.6011934259937484,1.3002399429443382e-05
1200,0.0,150,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,150,162.608023999284,24.807584199498436,-0.2289432771154032,2.726399075550902e-05
1200,5.0,150,196.51207415648494,14.242223489065553,-0.28508607740326947,1.7664350077435105e-05
1200,7.5,150,196.64170781437105,14.378252304791888,-0.43356930196689614,2.117880235790314e-05
1200,10.0,150,165.77272755806214,24.922120201458643,-0.9398360550819189,2.417789301815778e-05
1200,0.0,180,161.61216393084038,24.778656481537688,-2.2940820684043544e-06,5.0686858939252815e-05
1200,2.5,180,162.52432647393627,24.95419409942786,9.870189078005574e-07,2.1077718803601163e-05
1200,5.0,180,163.87514638682552,24.894050062257453,-2.7490237391228766e-07,5.974948401377745e-06
1200,7.5,180,196.6539209883062,14.449988135617904,9.851757599486138e-07,2.107491996238358e-05
1200,10.0,180,166.40255291583452,24.956447000476455,3.584951731103239e-07,9.929093972553947e-06
1300,0.0,0,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,0,197.41221438664058,15.659270404119919,-2.0614594098082238e-07,4.7523926381685394e-06
1300,5.0,0,168.3124682573547,24.8638345694425,2.0074768785093192e-06,4.6077440476520966e-05
1300,7.5,0,166.91192680733957,24.960187962471654,3.282603576344493e-07,7.3134629745981095e-06
1300,10.0,0,166.14163166809854,24.741677084361196,4.096203187677276e-07,9.469748104514316e-06
1300,0.0,30,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,30,197.41633018235447,15.68781409508607,-0.15439234186987408,6.966930962530354e-06
1300,5.0,30,195.74646508412997,15.854129710459585,-0.30964216814144335,4.24739978106429e-06
1300,7.5,30,167.62945271968192,24.846289156506792,-0.6792184650687596,5.839063244796623e-05
1300,10.0,30,166.81543850099692,24.73490106934174,-0.8955147332324456,5.7459849199523004e-05
1300,0.0,60,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,60,170.05104260859076,24.962243677600295,-0.4007656254924588,2.68783129628967e-05
1300,5.0,60,169.54809625228432,24.893127248930682,-0.796417460154042,8.950569400799147e-06
1300,7.5,60,169.0133260377165,24.85578122612489,-1.1885824853369824,3.964858402317041e-05
1300,10.0,60,168.70316519374572,24.70997539317447,-1.5708461732568493,3.24917696581098e-05
1300,0.0,90,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,90,170.72499944805276,24.954317907937394,-0.4645714296887303,1.0757469161958066e-05
1300,5.0,90,197.48734543418658,15.870656162805416,-0.6274630628327192,3.0574486761843935e-05
1300,7.5,90,197.5213734711915,15.869560935507865,-0.9414996021920213,2.018873740800161e-05
1300,10.0,90,197.52111394320082,15.878394177988115,-1.2565871673297067,7.791528317526778e-06
1300,0.0,120,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,120,171.3402045812163,24.9833841017032,-0.40440941117788104,1.1097666327162953e-05
1300,5.0,120,172.12321696766637,24.935421033667,-0.8109307583601578,2.8741687705213386e-06
1300,7.5,120,172.93852372518108,24.882698515471855,-1.219514444584231,3.311682933878345e-05
1300,10.0,120,173.7547318984402,24.844034527577822,-1.631223126942895,3.008853198466229e-06
1300,0.0,150,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,150,171.86865801602093,24.96171943018024,-0.23398600098132855,3.127496224231333e-05
1300,5.0,150,173.06231135877505,24.967108750449274,-0.47141045434490997,1.3874038639921544e-05
1300,7.5,150,176.2974993325069,23.836511119995674,-0.682569025968958,4.003901020770494e-05
1300,10.0,150,177.35089648331763,23.93650808254561,-0.9198778390973498,2.7949270578162177e-05
1300,0.0,180,170.70099168405068,24.96264890399606,-1.5069322652354946e-06,3.665201859496557e-05
1300,2.5,180,197.20657921030826,16.16391746888008,2.183001495314366e-07,5.069506349797558e-06
1300,5.0,180,173.40000770709773,24.984329383156588,-5.348882354861601e-07,1.7151441593921422e-05
1300,7.5,180,176.72854185882088,23.89560043580813,5.92345755380555e-07,1.566269375916418e-05
1300,10.0,180,240.99904013745956,10.00073720682446,1.2308406459148304e-07,8.307230914151043e-06
1400,0.0,0,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,0,178.71955562337743,24.954315916054938,-1.0609747559247523e-06,2.612364482303969e-05
1400,5.0,0,177.27010578400953,24.984098836055992,1.3674462192707315e-06,3.2959725279735826e-05
1400,7.5,0,175.95096666702483,24.966558476265273,8.296970872488339e-07,2.3383973969388155e-05
1400,10.0,0,174.73454754016842,24.918053128758306,1.4554995581098536e-06,3.95586913239203e-05
1400,0.0,30,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,30,178.90996984705515,24.95540254274604,-0.2342544663025234,3.226734653238264e-05
1400,5.0,30,177.7024196692714,24.955827030398506,-0.4652279451087816,3.562408031280284e-05
1400,7.5,30,198.45702575727213,17.330932090748114,-0.5056243762297294,2.8295860541033956e-06
1400,10.0,30,196.7571991101662,17.510057072572145,-0.6759081307371173,2.7507231042912994e-05
1400,0.0,60,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,60,183.66748825203365,22.88861752954457,-0.37659961117417684,5.157011193800006e-05
1400,5.0,60,178.8264883343375,24.912847843492415,-0.8096092752464601,3.2836714922092327e-05
1400,7.5,60,178.2350775461214,24.873911359913876,-1.2082948328165957,3.228116350116239e-05
1400,10.0,60,198.62641090106527,17.470865488547133,-1.1815187981912585,3.3466681044990986e-05
1400,0.0,90,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,90,183.64584905071555,23.207459216298798,-0.4419757061725909,3.607871899437117e-05
1400,5.0,90,182.57222841920787,23.72598148460535,-0.9019106912959433,2.3592222067768837e-05
1400,7.5,90,198.90543186079734,17.995184983755866,-1.0635770455411044,4.831562746968916e-05
1400,10.0,90,182.9739982742233,23.588354848607203,-1.7968090674963528,5.2613052618882964e-05
1400,0.0,120,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,120,198.783558749477,18.175142964800116,-0.31049927142046524,1.375847366068134e-05
1400,5.0,120,198.90264691634505,18.316342131149607,-0.627388495747308,1.3219801330227242e-05
1400,7.5,120,184.04548041678865,24.090755395979215,-1.2021486084751898,1.926134121308924e-06
1400,10.0,120,183.65839208751586,24.741467514076582,-1.6496075397657783,1.021680054366792e-05
1400,0.0,150,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,150,183.49102516742195,23.86543918881884,-0.2281113989314801,5.1399000856964134e-06
1400,5.0,150,183.1541161552034,24.728353337046926,-0.47440128627783146,3.794914172186369e-05
1400,7.5,150,184.29071583658543,24.851857915876057,-0.7197679419816909,4.883223426617937e-06
1400,10.0,150,185.47980485434704,24.975900698762697,-0.9706881201965062,3.219949126234309e-05
1400,0.0,180,182.35965150621033,23.810483883366416,-2.4653692393408934e-07,6.057265399547094e-06
1400,2.5,180,183.62074560511894,23.896833656819332,6.710227775038101e-07,2.7100612084519477e-05
1400,5.0,180,198.84318297750931,18.685478121872595,2.2125995550421924e-07,1.4598325335610407e-05
1400,7.5,180,184.69701844277373,24.972413516527165,1.800755931091692e-06,4.6577222673318245e-05
1400,10.0,180,187.859045601648,24.073047873306237,6.959399463887583e-07,1.818259564801086e-05
1500,0.0,0,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,0,188.2753477139523,24.847408378405405,-1.4351225323648345e-06,3.7949110709967234e-05
1500,5.0,0,199.87963514649385,19.77269481793893,8.460751755180396e-07,2.8323904894923515e-05
1500,7.5,0,189.06502123304273,23.118663303919895,9.232756719277891e-07,2.4224450736426946e-05
1500,10.0,0,183.6692653369448,24.93690922222142,1.4997687815669892e-06,3.955862280105365e-05
1500,0.0,30,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,30,200.36247850020604,20.092356815076126,-0.19638089359679647,2.006553541687873e-05
1500,5.0,30,199.93046008167698,19.867088114632015,-0.3866032474219146,1.2329905166505302e-05
1500,7.5,30,199.659743007506,19.611167952497333,-0.5700143679053378,1.3433708557883917e-05
1500,10.0,30,187.82290390159227,23.387833290413322,-0.8795565131321816,4.037527016939423e-05
1500,0.0,60,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,60,200.4426126658112,20.227781767579895,-0.34302616610499603,1.8122169147396885e-05
1500,5.0,60,188.28666357863955,24.858579998476948,-0.8201326185003388,3.76770367840661e-05
1500,7.5,60,189.25319149709935,24.023582973433655,-1.1887865666996422,1.2549276483020977e-05
1500,10.0,60,199.91709450087043,19.790823524270664,-1.333598970692561,5.753527382195315e-05
1500,0.0,90,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,90,200.79931343360258,20.337975018415893,-0.3993795142226211,3.221725511965741e-05
1500,5.0,90,200.8991056714187,20.313879068312414,-0.7981509174794346,3.9115037887589564e-05
1500,7.5,90,190.16537436261325,24.726636736466123,-1.425759762520392,3.318010941206688e-05
1500,10.0,90,190.01636194157044,24.847016140102323,-1.9109239562684006,1.6304868789628987e-06
1500,0.0,120,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,120,201.12876750047587,20.461184463575226,-0.34890740075172666,1.0763401784525585e-05
1500,5.0,120,193.48596665020278,23.815283126501743,-0.8012061586135166,1.2995737364147442e-06
1500,7.5,120,194.24184722559275,23.85524516526895,-1.208580013389075,3.0221919229530833e-05
1500,10.0,120,194.98561270973013,23.916599697381386,-1.6220202568523074,7.051898904111671e-06
1500,0.0,150,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,150,191.17895603906658,24.87473577665335,-0.2402881652596235,5.048810275069075e-06
1500,5.0,150,201.80778387754725,20.841300298629864,-0.41295179976509166,6.539564888286769e-05
1500,7.5,150,195.4670915210588,24.11970967323618,-0.7101851894377971,2.846237951426817e-05
1500,10.0,150,196.63974457333168,24.285673143323276,-0.9590352044891707,4.481155128855996e-06
1500,0.0,180,189.57686691078172,24.987221103622026,-7.662780332463774e-07,2.3049708311689218e-05
1500,2.5,180,191.41740276515844,24.862045363235996,-8.22599356165321e-08,2.905203808361883e-06
1500,5.0,180,194.59206951002741,24.048855027841483,4.803538121279424e-07,1.76453428999601e-05
1500,7.5,180,195.97325390335695,24.194750517363236,2.2102709741997338e-07,8.38412764416233e-06
1500,10.0,180,202.56353876851884,21.882769235613488,1.171126503072993e-06,3.178384814445419e-05
