distance,wind_magnitude,wind_direction,muzzle_velocity,elevation,azimuth,error
1100,7.5,120,161.64163059497307,24.915667931409747,-1.3871321832452899,1.8394059466438166e-05
1100,10.0,120,162.5567520314458,24.843533287128533,-1.8540342138820884,1.1085069900430589e-05
1100,0.0,150,159.32788221324904,24.969684412175052,-1.1454534839726528e-07,2.6317863974133665e-06
1100,2.5,150,160.57214702034713,24.96168246000128,-0.2656675090634201,1.841041178983363e-05
1100,5.0,150,161.86465663319242,24.951246565367462,-0.5352437769751671,2.1309923630205683e-05
1100,7.5,150,164.5452276513527,24.088184555039504,-0.7836570267761893,3.226700211971895e-05
1100,10.0,150,196.24884005767308,14.04341737831065,-0.6611012087716257,2.4425993993343412e-05
1100,0.0,180,159.32788221324904,24.969684412175052,-1.1454534839726528e-07,2.6317863974133665e-06
1100,2.5,180,160.72018078365508,24.98905038953554,-2.241861447810273e-07,4.9983849494662194e-06
1100,5.0,180,162.21753124469706,24.974845052425415,-1.0779685026251238e-06,2.1209601931355067e-05
1100,7.5,180,164.7508203289204,24.31971182872483,-1.9269071813718227e-06,3.956974047859522e-05
1100,10.0,180,165.3804794981275,24.940176398292742,-1.2758409298921877e-06,2.5464246074791696e-05
1200,0.0,0,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,0,196.90611494319435,15.291957034774779,-2.615515000711091e-07,1.1384102582285619e-05
1200,5.0,0,166.77429519654586,24.992559717414686,7.135816520486668e-07,1.477137133243982e-05
1200,7.5,0,197.0517937492911,14.796604646683138,1.1452062918632692e-06,2.357048470235373e-05
1200,10.0,0,163.94179172678318,24.994137824458022,2.465444617919454e-07,5.4975390703409155e-06
1200,0.0,30,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,30,170.64104291574208,23.791050436034265,-0.2551781682018375,2.651147488305762e-05
1200,5.0,30,167.20194963182817,24.980198154376385,-0.5288858598612701,1.0229743856840617e-05
1200,7.5,30,166.11358185426832,24.8899288136763,-0.7847731088890895,2.3232468748813427e-05
1200,10.0,30,197.05307935827284,14.701172143762012,-0.6667025997194808,1.0609719384066478e-05
1200,0.0,60,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,60,170.6959424131039,24.05422885152362,-0.44774269424290786,3.4324693786298606e-05
1200,5.0,60,196.6276837794193,15.354754892237487,-0.6088337115142821,0.00011063404937141205
1200,7.5,60,167.83538631535913,24.852077714720224,-1.371836923691677,1.0005320599307305e-05
1200,10.0,60,196.84315287349634,15.080510587724275,-1.1922165028183007,2.6671848965466692e-05
1200,0.0,90,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,90,171.17493632174725,24.210309160393326,-0.5222433631694966,1.4177261367682786e-05
1200,5.0,90,171.03517214428453,24.30804865995102,-1.0486751253431068,1.5136013806276067e-05
1200,7.5,90,171.36661491403152,24.156222228604907,-1.5653237109741844,5.7213337790815655e-06
1200,10.0,90,171.7068130581282,24.014388135678832,-2.078144675187435,3.508129593916914e-05
1200,0.0,120,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,120,197.53102170616586,15.5474055059563,-0.3107689562338034,5.693204592808578e-05
1200,5.0,120,171.66408536585453,24.859960254822457,-0.934487013954235,1.7111020017638509e-06
1200,7.5,120,172.3258235485376,24.98821048198538,-1.4149976833047087,1.7225503413911785e-05
1200,10.0,120,173.3648980397014,24.901956926604228,-1.8900358469595349,1.5636448693309576e-05
1200,0.0,150,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,150,197.6640801252876,15.61700012437416,-0.18054331007017635,2.8613107762550065e-05
1200,5.0,150,197.75001428849558,15.844091537929234,-0.36766757614111667,1.597659746472839e-05
1200,7.5,150,197.84803865446477,16.08406806382061,-0.5618689303545564,5.016432063716431e-06
1200,10.0,150,197.73684073539502,16.39319850842124,-0.7658623160368266,4.345938769268397e-06
1200,0.0,180,171.35490356597606,24.104575744748644,-2.214698647914969e-06,4.670522010843253e-05
1200,2.5,180,171.46694277962385,24.9581874318033,-5.48007504798051e-07,1.2342573484073506e-05
1200,5.0,180,173.10285615116413,24.96988355556314,-6.227898492287868e-08,1.4468379136122151e-06
1200,7.5,180,175.70066820569167,24.4047289013416,6.49063181453115e-08,3.077736758811013e-06
1200,10.0,180,177.17098028418047,24.57849168312295,1.462758044012708e-06,3.2159704352617235e-05
1300,0.0,0,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,0,198.71562217602866,17.52357928309433,5.969179264208536e-07,2.1961857074225476e-05
1300,5.0,0,177.40168451989814,24.797747177389585,1.2277692717826952e-06,2.7349561810797718e-05
1300,7.5,0,197.01314786765772,17.273614404647837,1.608195251850504e-06,3.5800338957975656e-05
1300,10.0,0,197.83269800297768,16.770701931438055,-2.1599379319948106e-07,5.3539328676650975e-06
1300,0.0,30,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,30,179.0216918422193,24.946502085325108,-0.27068611331521625,3.261214225998489e-05
1300,5.0,30,177.5700458665128,24.954158457323,-0.5375336414882961,2.9056168565143697e-05
1300,7.5,30,177.75960938366939,24.125357298237645,-0.776874468442232,3.5280135884914406e-05
1300,10.0,30,197.62294349218936,16.98793021544682,-0.7642352550820789,4.206739043022868e-05
1300,0.0,60,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,60,198.61689107724004,17.733453183915987,-0.3503149595404855,3.052549230898977e-05
1300,5.0,60,178.9115111039131,24.900997435351933,-0.9354336603536628,2.7443011218336513e-05
1300,7.5,60,178.29980214387405,24.802910138105158,-1.3929583913974533,3.782793603844979e-05
1300,10.0,60,177.67557876622837,24.731945342865068,-1.8459338796652067,5.29622399341724e-06
1300,0.0,90,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,90,182.69295889210113,23.760834013143334,-0.5222564565591239,6.59978480466494e-05
1300,5.0,90,182.14027054659914,24.068432453619156,-1.0569092315483373,2.276952603590833e-05
1300,7.5,90,182.18381102765585,24.07967779788611,-1.5870485658223372,1.2483508961476924e-05
1300,10.0,90,182.53978456671337,23.93946933725265,-2.1069817582481445,5.816810657391634e-06
1300,0.0,120,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,120,182.50602861663114,24.313223096107354,-0.46351811385595687,7.386353483561007e-06
1300,5.0,120,199.09661768163534,18.20139974334542,-0.7240310483094526,3.120978437816085e-05
1300,7.5,120,198.99914981570024,18.45576223458283,-1.1031745088678928,2.0066405230750388e-05
1300,10.0,120,185.15165590866064,24.422155738357425,-1.8870043868772854,3.33758683364394e-06
1300,0.0,150,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,150,183.06183214170952,24.357344565276097,-0.2688365737594306,1.136974828519484e-05
1300,5.0,150,184.34661987075916,24.517174101091896,-0.5447213059349139,7.849064633319718e-06
1300,7.5,150,185.7237294980312,24.664653670281293,-0.8273849772675896,2.8181137410469562e-05
1300,10.0,150,187.38045524116865,24.679299538211925,-1.1115897744275032,1.964254808023951e-05
1300,0.0,180,181.89748726801037,24.170073790394973,-1.3953440665651611e-06,3.1709332191164954e-05
1300,2.5,180,183.2691582609147,24.37217009993734,-1.2452283112981182e-06,2.897669281213801e-05
1300,5.0,180,184.65564243878703,24.61693527806797,-5.58256516373999e-07,1.3671010418882928e-05
1300,7.5,180,199.52818709478194,18.985045620284087,5.041542245199646e-07,1.1833280031776295e-05
1300,10.0,180,187.90108699443317,24.990176476883462,-3.2690069500310583e-07,9.154554555308205e-06
1400,0.0,0,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,0,190.4221371693521,24.367324628620175,-4.915179368567012e-08,1.208145473441056e-06
1400,5.0,0,188.97703078629132,24.18872624731026,-1.0181965672583033e-06,2.4829043119314406e-05
1400,7.5,0,187.79813680596368,23.92145827090048,6.74371747340045e-07,1.7354316163003455e-05
1400,10.0,0,183.9424899502663,24.987511191990517,-1.0909917299978232e-06,2.573425473763257e-05
1400,0.0,30,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,30,191.0082619133441,24.19363400163602,-0.2676143294180104,1.3914697766558772e-05
1400,5.0,30,189.49299940876173,24.175084438488007,-0.5311368858805473,4.01165038468852e-06
1400,7.5,30,188.3896855616838,23.9812616010896,-0.7855459363775836,5.290212454457277e-06
1400,10.0,30,185.01149135787645,24.934997573439173,-1.0762295961933817,9.853639407673747e-06
1400,0.0,60,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,60,200.78366854029653,20.414877110401953,-0.4009856878322484,1.5644976140989838e-05
1400,5.0,60,200.39242203374593,20.277571005518165,-0.7946018982193186,1.8139855403478472e-05
1400,7.5,60,190.1180704928845,24.109142242514412,-1.380262733770574,1.862252690298466e-05
1400,10.0,60,200.1138914212511,19.87905576737285,-1.5524638758934708,2.350349205956098e-05
1400,0.0,90,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,90,201.09005086254587,20.59972764355098,-0.4683429819282289,2.070505664571743e-05
1400,5.0,90,192.20574920583252,24.43837788288199,-1.0881685273033987,7.45550202514654e-06
1400,7.5,90,192.29217555347486,24.430670334650653,-1.6328086907804507,1.2391083633668808e-05
1400,10.0,90,192.80434928021015,24.211062916878312,-2.1614533637235116,9.46009535400253e-06
1400,0.0,120,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,120,192.54449210922814,24.7543394876306,-0.4783601110058639,9.059251441578983e-06
1400,5.0,120,201.65542036554842,21.028586906120157,-0.8319685907810136,5.312618005611802e-06
1400,7.5,120,194.6596789359964,24.722389190944334,-1.4458405645209296,7.065770060187326e-06
1400,10.0,120,195.77323151535717,24.707486110194083,-1.9354259858582679,4.253256345786969e-06
1400,0.0,150,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,150,193.33688143510633,24.705081620782348,-0.27647467812851145,8.11212700008535e-06
1400,5.0,150,194.64548343624875,24.95741388423555,-0.5619137477160561,1.093611591583145e-05
1400,7.5,150,202.99333057540724,21.641072504783327,-0.7472663397958237,1.6387834686908687e-06
1400,10.0,150,202.86530413866674,22.442614334278453,-1.0354133361526612,1.3135635567043084e-05
1400,0.0,180,191.80352475634595,24.625689328381668,2.957667596556654e-07,7.309809071316057e-06
1400,2.5,180,193.2482743656248,24.906959892523297,-1.8079975400252158e-07,4.732860671339223e-06
1400,5.0,180,195.11526170123344,24.994532461257293,5.764205820478439e-07,1.7786259003162747e-05
1400,7.5,180,197.3926971346717,24.86772209599133,5.679596402208079e-07,1.4564697269930106e-05
1400,10.0,180,199.4008306394527,24.952232073143627,-6.935972856777928e-07,1.769282741579639e-05
1500,0.0,0,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,0,201.65834667765697,24.088890611005795,4.967410341928278e-07,1.3367361102026482e-05
1500,5.0,0,203.8371991773578,22.30073691440503,3.5908889737313584e-07,1.4065765146964112e-05
1500,7.5,0,197.36382277248234,24.300281389259947,7.924201930940076e-07,2.0192318727842976e-05
1500,10.0,0,195.86070260820225,24.14022041773783,2.1178161238591822e-07,5.659835759086817e-06
1500,0.0,30,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,30,201.41878946286633,24.34359994119807,-0.27307882598821764,1.1088676587389831e-05
1500,5.0,30,199.0310376341992,24.690291140868087,-0.5493388921885539,1.5684474774506047e-05
1500,7.5,30,198.08796704083412,24.333058272622097,-0.8079298468628797,5.980967332618563e-06
1500,10.0,30,202.8126115459275,21.72375985531071,-0.9698475795467789,2.8762195721868976e-05
1500,0.0,60,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,60,202.66582306373508,24.089619147208484,-0.46995954708346926,1.915917453165659e-05
1500,5.0,60,205.32151507991418,22.467826763112154,-0.8809282812523979,3.2827455723580396e-05
1500,7.5,60,199.8739718688441,24.537792461400056,-1.4230417661124626,3.0020411542045726e-05
1500,10.0,60,203.7983221334084,22.37909958851996,-1.7443724903437463,3.947737645797003e-05
1500,0.0,90,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,90,202.3536652354834,24.79056240662656,-0.5588984461287636,7.676410224897089e-06
1500,5.0,90,202.63112343742924,24.664807476246413,-1.113112271633342,9.56078388515789e-07
1500,7.5,90,202.89750039410055,24.563389250722807,-1.6645050811446203,2.29442864470044e-05
1500,10.0,90,205.9031568491796,23.13127947062855,-2.1055807819004624,4.6924604541828523e-05
1500,0.0,120,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,120,203.43665035393101,24.769562607536464,-0.48549980163502954,5.8404463269491594e-06
1500,5.0,120,204.40054419303502,24.84821238178225,-0.9777397198289348,3.716318951530385e-06
1500,7.5,120,205.61916386696558,24.805176455558193,-1.4704551895790006,2.4668157221468004e-05
1500,10.0,120,207.37435637544445,24.471319454054782,-1.9450367680672846,4.605225920922564e-06
1500,0.0,150,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,150,204.13852000449813,24.808094897737625,-0.28146214577502626,3.830893426856033e-06
1500,5.0,150,206.52445579663942,24.52044313879777,-0.560709705416204,2.8485625277392555e-06
1500,7.5,150,208.43397059470038,24.53115117278539,-0.8468535567117633,1.947322681531786e-05
1500,10.0,150,209.81431369733147,24.91410389411065,-1.1525015481690803,3.5043488238004993e-06
1500,0.0,180,203.00974136253086,24.428747698450778,5.232330022237176e-07,1.3993980929000628e-05
1500,2.5,180,204.51682253778253,24.753778303037247,9.516345937483257e-07,2.6907383568907253e-05
1500,5.0,180,206.42243026113601,24.915370512728888,-5.363581059252157e-07,1.4349614284391985e-05
1500,7.5,180,208.57061762407304,24.981873515874067,2.2018652995642984e-07,5.988722386889492e-06
1500,10.0,180,210.8762014817242,24.99524560517643,5.724712681180368e-07,1.765399386849555e-05
