time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,speed_m_s,ax_m_s2,ay_m_s2,az_m_s2,a_mag_m_s2
0.696849,102.919406,-6.630800,544.217989,143.397707,-8.657121,58.224892,155.009633,-11.896225,2.377385,-14.637317,19.011133
0.720879,106.361721,-6.838139,545.612870,143.112366,-8.600097,57.873612,154.610692,-11.853209,2.368789,-14.600353,18.954683
0.744908,109.797192,-7.044110,546.999320,142.828057,-8.543280,57.523218,154.213366,-11.810379,2.360229,-14.563566,18.898497
0.768937,113.225844,-7.248718,548.377362,142.544775,-8.486668,57.173706,153.817649,-11.767734,2.351707,-14.526955,18.842572
0.792967,116.647701,-7.451969,549.747015,142.262515,-8.430260,56.825072,153.423536,-11.725273,2.343221,-14.490521,18.786908
0.816996,120.062787,-7.653866,551.108301,141.981273,-8.374055,56.477311,153.031021,-11.682995,2.334772,-14.454262,18.731504
0.841025,123.471128,-7.854416,552.461242,141.701045,-8.318054,56.130419,152.640100,-11.640901,2.326360,-14.418177,18.676359
0.865055,126.872747,-8.053622,553.805857,141.421827,-8.262254,55.784392,152.250768,-11.598990,2.317984,-14.382267,18.621472
0.889084,130.267669,-8.251489,555.142168,141.143613,-8.206654,55.439227,151.863019,-11.557260,2.309645,-14.346529,18.566842
0.913113,133.655918,-8.448023,556.470195,140.866400,-8.151255,55.094917,151.476848,-11.515713,2.301342,-14.310964,18.512469
0.937142,137.037517,-8.643229,557.789958,140.590182,-8.096055,54.751460,151.092250,-11.474346,2.293075,-14.275571,18.458352
0.961172,140.412491,-8.837110,559.101479,140.314957,-8.041053,54.408852,150.709220,-11.433160,2.284844,-14.240349,18.404488
0.985201,143.780863,-9.029672,560.404777,140.040720,-7.986248,54.067088,150.327753,-11.392154,2.276650,-14.205296,18.350879
1.009230,147.142658,-9.220919,561.699874,139.767465,-7.931640,53.726164,149.947844,-11.351328,2.268491,-14.170414,18.297522
1.033260,150.497898,-9.410857,562.986788,139.495189,-7.877227,53.386077,149.569488,-11.310680,2.260368,-14.135700,18.244417
1.057289,153.846607,-9.599489,564.265540,139.223888,-7.823010,53.046821,149.192680,-11.270211,2.252280,-14.101154,18.191563
1.081318,157.188809,-9.786821,565.536149,138.953558,-7.768986,52.708394,148.817415,-11.229919,2.244228,-14.066776,18.138959
1.105347,160.524526,-9.972857,566.798637,138.684193,-7.715155,52.370790,148.443688,-11.189805,2.236211,-14.032564,18.086604
1.129377,163.853783,-10.157602,568.053022,138.415809,-7.661520,52.034014,148.071515,-11.149870,2.228231,-13.998519,18.034499
1.153406,167.176602,-10.341061,569.299325,138.148371,-7.608074,51.698050,147.700859,-11.110110,2.220285,-13.964639,17.982640
1.177435,170.493004,-10.523237,570.537563,137.881694,-7.554780,51.362826,147.331517,-11.083465,2.214960,-13.935743,17.943082
1.201465,173.803006,-10.704134,571.767755,137.615648,-7.501613,51.028293,146.963354,-11.059598,2.210190,-13.907932,17.906150
1.225494,177.106622,-10.883755,572.989916,137.350182,-7.448561,50.694429,146.596312,-11.035672,2.205409,-13.880144,17.869199
1.249523,180.403866,-11.062102,574.204063,137.085290,-7.395624,50.361232,146.230386,-11.011689,2.200616,-13.852381,17.832231
1.273553,183.694752,-11.239179,575.410211,136.820976,-7.342803,50.028703,145.865580,-10.987650,2.195812,-13.824643,17.795247
1.297582,186.979294,-11.414988,576.608377,136.557240,-7.290097,49.696839,145.501894,-10.963559,2.190998,-13.796933,17.758250
1.321611,190.257505,-11.589531,577.798576,136.294083,-7.237507,49.365642,145.139330,-10.939415,2.186173,-13.769250,17.721242
1.345640,193.529399,-11.762813,578.980825,136.031507,-7.185033,49.035108,144.777890,-10.915222,2.181338,-13.741597,17.684224
1.369670,196.794991,-11.934835,580.155140,135.769513,-7.132675,48.705240,144.417576,-10.890981,2.176493,-13.713973,17.647200
1.393699,200.054295,-12.105600,581.321535,135.508103,-7.080433,48.376034,144.058388,-10.866694,2.171640,-13.686381,17.610170
1.417728,203.307324,-12.275111,582.480029,135.247276,-7.028309,48.047491,143.700328,-10.842362,2.166777,-13.658821,17.573137
1.441758,206.554092,-12.443372,583.630635,134.987034,-6.976301,47.719610,143.343397,-10.817988,2.161906,-13.631294,17.536102
1.465787,209.794614,-12.610384,584.773371,134.727379,-6.924411,47.392390,142.987597,-10.793572,2.157027,-13.603802,17.499068
1.489816,213.028904,-12.776150,585.908252,134.468311,-6.872638,47.065830,142.632928,-10.769117,2.152140,-13.576345,17.462037
1.513845,216.256976,-12.940674,587.035294,134.209831,-6.820982,46.739930,142.279392,-10.744624,2.147245,-13.548924,17.425009
1.537875,219.478843,-13.103958,588.154512,133.951940,-6.769444,46.414688,141.926991,-10.720095,2.142343,-13.521540,17.387988
1.561904,222.694521,-13.266005,589.265923,133.694638,-6.718024,46.090104,141.575725,-10.695532,2.137434,-13.494195,17.350975
1.585933,225.904023,-13.426817,590.369542,133.437928,-6.666722,45.766176,141.225595,-10.670936,2.132519,-13.466888,17.313971
1.609963,229.107364,-13.586399,591.465386,133.181809,-6.615538,45.442904,140.876602,-10.646309,2.127597,-13.439622,17.276979
1.633992,232.304558,-13.744752,592.553469,132.926281,-6.564473,45.120286,140.528747,-10.621652,2.122670,-13.412397,17.240000
1.658021,235.495618,-13.901879,593.633808,132.671347,-6.513526,44.798322,140.182032,-10.596967,2.117736,-13.385213,17.203036
1.682051,238.680560,-14.057783,594.706419,132.417006,-6.462697,44.477011,139.836457,-10.572255,2.112798,-13.358072,17.166088
1.706080,241.859397,-14.212468,595.771316,132.163260,-6.411988,44.156352,139.492022,-10.547519,2.107855,-13.330975,17.129159
1.730109,245.032144,-14.365935,596.828516,131.910108,-6.361397,43.836343,139.148729,-10.522759,2.102907,-13.303921,17.092250
1.754138,248.198815,-14.518189,597.878034,131.657551,-6.310925,43.516984,138.806579,-10.497977,2.097954,-13.276913,17.055362
1.778168,251.359424,-14.669231,598.919886,131.405590,-6.260572,43.198273,138.465572,-10.473175,2.092997,-13.249952,17.018497
1.802197,254.513986,-14.819064,599.954087,131.154225,-6.210339,42.880210,138.125709,-10.448354,2.088037,-13.223036,16.981657
1.826226,257.662516,-14.967692,600.980653,130.903457,-6.160224,42.562792,137.786990,-10.423515,2.083073,-13.196169,16.944844
1.850256,260.805026,-15.115117,601.999600,130.653286,-6.110229,42.246020,137.449417,-10.398660,2.078106,-13.169350,16.908058
1.874285,263.941533,-15.261342,603.010942,130.403712,-6.060353,41.929892,137.112989,-10.373791,2.073136,-13.142579,16.871302
1.898314,267.072049,-15.406370,604.014696,130.154736,-6.010597,41.614406,136.777708,-10.348908,2.068164,-13.115859,16.834576
1.922343,270.196590,-15.550203,605.010877,129.906358,-5.960960,41.299562,136.443574,-10.324014,2.063189,-13.089189,16.797883
1.946373,273.315170,-15.692846,605.999500,129.658579,-5.911443,40.985358,136.110587,-10.299109,2.058212,-13.062571,16.761224
1.970402,276.427803,-15.834300,606.980580,129.411398,-5.862046,40.671793,135.778747,-10.274195,2.053233,-13.036004,16.724600
1.994431,279.534503,-15.974568,607.954134,129.164816,-5.812768,40.358865,135.448056,-10.249273,2.048252,-13.009490,16.688013
2.018461,282.635286,-16.113654,608.920175,128.918832,-5.763610,40.046575,135.118513,-10.224345,2.043270,-12.983029,16.651464
2.042490,285.730165,-16.251560,609.878720,128.673448,-5.714571,39.734919,134.790120,-10.199412,2.038288,-12.956623,16.614954
2.066519,288.819155,-16.388289,610.829784,128.428663,-5.665652,39.423897,134.462875,-10.174475,2.033304,-12.930271,16.578485
2.090548,291.902269,-16.523844,611.773382,128.184477,-5.616853,39.113508,134.136780,-10.149536,2.028320,-12.903974,16.542058
2.114578,294.979524,-16.658228,612.709529,127.940891,-5.568174,38.803750,133.811835,-10.124595,2.023336,-12.877733,16.505675
2.138607,298.050933,-16.791444,613.638241,127.697903,-5.519615,38.494622,133.488039,-10.099655,2.018352,-12.851548,16.469337
2.162636,301.116509,-16.923494,614.559531,127.455516,-5.471175,38.186122,133.165394,-10.074715,2.013368,-12.825420,16.433044
2.186666,304.176269,-17.054382,615.473417,127.213727,-5.422855,37.878250,132.843899,-10.049779,2.008384,-12.799350,16.396799
2.210695,307.230226,-17.184110,616.379912,126.972537,-5.374655,37.571003,132.523554,-10.024846,2.003402,-12.773338,16.360603
2.234724,310.278395,-17.312681,617.279031,126.731947,-5.326574,37.264381,132.204360,-9.999917,1.998420,-12.747385,16.324456
2.258754,313.320789,-17.440099,618.170790,126.491955,-5.278614,36.958381,131.886317,-9.974995,1.993439,-12.721491,16.288360
2.282783,316.357424,-17.566365,619.055204,126.252563,-5.230773,36.653003,131.569424,-9.950081,1.988460,-12.695657,16.252316
2.306812,319.388313,-17.691483,619.932286,126.013769,-5.183051,36.348246,131.253681,-9.925174,1.983483,-12.669883,16.216326
2.330841,322.413472,-17.815456,620.802054,125.775573,-5.135449,36.044106,130.939089,-9.900277,1.978508,-12.644170,16.180390
2.354871,325.432914,-17.938286,621.664520,125.537975,-5.087967,35.740584,130.625648,-9.875391,1.973534,-12.618518,16.144509
2.378900,328.446654,-18.059977,622.519701,125.300975,-5.040604,35.437678,130.313357,-9.850517,1.968563,-12.592928,16.108686
2.402929,331.454707,-18.180532,623.367610,125.064573,-4.993360,35.135385,130.002217,-9.825656,1.963595,-12.567400,16.072920
2.426959,334.457086,-18.299952,624.208262,124.828768,-4.946236,34.833706,129.692227,-9.800808,1.958629,-12.541934,16.037213
2.450988,337.453806,-18.418242,625.041673,124.593560,-4.899231,34.532637,129.383387,-9.775976,1.953667,-12.516532,16.001565
2.475017,340.444881,-18.535403,625.867857,124.358948,-4.852346,34.232178,129.075696,-9.751160,1.948707,-12.491193,15.965979
2.499046,343.430326,-18.651440,626.686828,124.124933,-4.805579,33.932328,128.769156,-9.726360,1.943751,-12.465918,15.930454
2.523076,346.410154,-18.766354,627.498602,123.891513,-4.758932,33.633083,128.463764,-9.701579,1.938799,-12.440708,15.894993
2.547105,349.384381,-18.880148,628.303192,123.658689,-4.712403,33.334444,128.159522,-9.676818,1.933851,-12.415562,15.859595
2.571134,352.353021,-18.992826,629.100613,123.426459,-4.665994,33.036409,127.856429,-9.652076,1.928906,-12.390481,15.824262
2.595164,355.316087,-19.104390,629.890879,123.194823,-4.619703,32.738975,127.554485,-9.627355,1.923966,-12.365466,15.788995
2.619193,358.273595,-19.214843,630.674006,122.963782,-4.573531,32.442141,127.253689,-9.602657,1.919030,-12.340516,15.753795
2.643222,361.225557,-19.324188,631.450008,122.733333,-4.527477,32.145906,126.954040,-9.577982,1.914099,-12.315633,15.718662
2.667252,364.171990,-19.432428,632.218898,122.503477,-4.481542,31.850269,126.655540,-9.553331,1.909172,-12.290816,15.683598
2.691281,367.112906,-19.539566,632.980691,122.274213,-4.435725,31.555227,126.358186,-9.528704,1.904251,-12.266067,15.648603
2.715310,370.048320,-19.645604,633.735402,122.045541,-4.390026,31.260778,126.061979,-9.504104,1.899335,-12.241384,15.613678
2.739339,372.978247,-19.750545,634.483045,121.817459,-4.344445,30.966923,125.766919,-9.479530,1.894424,-12.216769,15.578824
2.763369,375.902700,-19.854393,635.223633,121.589968,-4.298983,30.673657,125.473004,-9.454984,1.889519,-12.192221,15.544043
2.787398,378.821693,-19.957149,635.957182,121.363066,-4.253638,30.380981,125.180235,-9.430467,1.884619,-12.167742,15.509334
2.811427,381.735242,-20.058818,636.683705,121.136753,-4.208410,30.088892,124.888610,-9.405979,1.879725,-12.143331,15.474698
2.835457,384.643359,-20.159400,637.403216,120.911028,-4.163301,29.797389,124.598130,-9.381522,1.874837,-12.118988,15.440137
2.859486,387.546059,-20.258901,638.115730,120.685890,-4.118308,29.506470,124.308794,-9.357095,1.869956,-12.094714,15.405651
2.883515,390.443357,-20.357321,638.821260,120.461339,-4.073433,29.216134,124.020601,-9.332701,1.865081,-12.070510,15.371241
2.907544,393.335266,-20.454665,639.519821,120.237373,-4.028675,28.926378,123.733550,-9.308339,1.860212,-12.046375,15.336907
2.931574,396.221800,-20.550935,640.211426,120.013993,-3.984034,28.637202,123.447642,-9.284011,1.855351,-12.022309,15.302650
2.955603,399.102973,-20.646133,640.896089,119.791196,-3.939510,28.348602,123.162875,-9.259717,1.850496,-11.998313,15.268471
2.979632,401.978800,-20.740263,641.573824,119.568983,-3.895102,28.060579,122.879249,-9.235458,1.845648,-11.974387,15.234371
3.003662,404.849294,-20.833327,642.244645,119.347353,-3.850810,27.773130,122.596762,-9.211236,1.840807,-11.950532,15.200350
3.027691,407.714470,-20.925328,642.908566,119.126304,-3.806635,27.486253,122.315416,-9.187050,1.835973,-11.926746,15.166409
3.051720,410.574340,-21.016270,643.565600,118.905836,-3.762576,27.199947,122.035208,-9.162901,1.831148,-11.903032,15.132548
3.075749,413.428921,-21.106153,644.215762,118.685948,-3.718633,26.914209,121.756138,-9.138791,1.826329,-11.879388,15.098769
3.099779,416.278224,-21.194983,644.859064,118.466638,-3.674805,26.629039,121.478205,-9.114719,1.821519,-11.855815,15.065072
3.123808,419.122264,-21.282760,645.495520,118.247907,-3.631093,26.344435,121.201409,-9.090687,1.816716,-11.832313,15.031456
3.147837,421.961056,-21.369489,646.125144,118.029753,-3.587496,26.060395,120.925749,-9.066696,1.811922,-11.808882,14.997924
3.171867,424.794612,-21.455171,646.747950,117.812174,-3.544015,25.776916,120.651224,-9.042745,1.807135,-11.785523,14.964475
3.195896,427.622947,-21.539810,647.363951,117.595171,-3.500648,25.493999,120.377833,-9.018836,1.802357,-11.762235,14.931111
3.219925,430.446074,-21.623408,647.973160,117.378741,-3.457396,25.211639,120.105575,-8.994970,1.797588,-11.739019,14.897831
3.243955,433.264008,-21.705969,648.575591,117.162885,-3.414258,24.929837,119.834451,-8.971146,1.792827,-11.715874,14.864636
3.267984,436.076761,-21.787494,649.171257,116.947600,-3.371235,24.648590,119.564457,-8.947366,1.788074,-11.692802,14.831526
3.292013,438.884349,-21.867986,649.760172,116.732887,-3.328326,24.367897,119.295595,-8.923630,1.783331,-11.669801,14.798503
3.316042,441.686783,-21.947449,650.342349,116.518743,-3.285531,24.087756,119.027863,-8.899940,1.778596,-11.646872,14.765567
3.340072,444.484079,-22.025885,650.917800,116.305168,-3.242849,23.808164,118.761260,-8.876294,1.773871,-11.624015,14.732717
3.364101,447.276250,-22.103297,651.486540,116.092160,-3.200281,23.529121,118.495785,-8.852695,1.769155,-11.601231,14.699955
3.388130,450.063309,-22.179687,652.048581,115.879719,-3.157826,23.250625,118.231438,-8.829143,1.764448,-11.578519,14.667281
3.412160,452.845270,-22.255058,652.603936,115.667844,-3.115484,22.972674,117.968216,-8.805638,1.759751,-11.555879,14.634696
3.436189,455.622146,-22.329414,653.152619,115.456533,-3.073255,22.695265,117.706121,-8.782181,1.755063,-11.533311,14.602199
3.460218,458.393952,-22.402756,653.694643,115.245784,-3.031138,22.418398,117.445150,-8.758772,1.750385,-11.510816,14.569792
3.484247,461.160700,-22.475087,654.230020,115.035598,-2.989133,22.142071,117.185302,-8.735412,1.745717,-11.488394,14.537474
3.508277,463.922404,-22.546410,654.758764,114.825972,-2.947241,21.866282,116.926577,-8.712102,1.741058,-11.466043,14.505246
3.532306,466.679078,-22.616728,655.280887,114.616906,-2.905461,21.591029,116.668974,-8.688842,1.736410,-11.443766,14.473108
3.556335,469.430735,-22.686043,655.796402,114.408399,-2.863792,21.316310,116.412491,-8.665632,1.731772,-11.421561,14.441062
3.580365,472.177389,-22.754359,656.305323,114.200448,-2.822234,21.042124,116.157128,-8.642474,1.727143,-11.399428,14.409106
3.604394,474.919052,-22.821677,656.807661,113.993053,-2.780787,20.768469,115.902883,-8.619367,1.722526,-11.377368,14.377242
3.628423,477.655738,-22.888000,657.303430,113.786213,-2.739452,20.495343,115.649755,-8.596312,1.717918,-11.355381,14.345469
3.652453,480.387461,-22.953332,657.792643,113.579926,-2.698227,20.222745,115.397745,-8.573310,1.713321,-11.333466,14.313789
3.676482,483.114233,-23.017674,658.275311,113.374191,-2.657112,19.950672,115.146849,-8.550361,1.708735,-11.311623,14.282201
3.700511,485.836068,-23.081030,658.751448,113.169007,-2.616107,19.679124,114.897068,-8.527465,1.704160,-11.289853,14.250705
3.724540,488.552980,-23.143401,659.221066,112.964373,-2.575212,19.408097,114.648400,-8.504623,1.699595,-11.268156,14.219303
3.748570,491.264981,-23.204792,659.684178,112.760287,-2.534427,19.137592,114.400844,-8.481836,1.695041,-11.246531,14.187994
3.772599,493.972084,-23.265203,660.140796,112.556747,-2.493751,18.867605,114.154399,-8.459104,1.690498,-11.224978,14.156778
3.796628,496.674303,-23.324639,660.590933,112.353754,-2.453184,18.598134,113.909063,-8.436427,1.685966,-11.203498,14.125656
3.820658,499.371651,-23.383101,661.034600,112.151304,-2.412726,18.329180,113.664837,-8.413805,1.681446,-11.182090,14.094627
3.844687,502.064141,-23.440592,661.471811,111.949398,-2.372376,18.060738,113.421718,-8.391240,1.676936,-11.160754,14.063693
3.868716,504.751785,-23.497114,661.902578,111.748033,-2.332134,17.792809,113.179705,-8.368732,1.672438,-11.139491,14.032853
3.892745,507.434597,-23.552672,662.326912,111.547208,-2.292001,17.525390,112.938798,-8.346280,1.667951,-11.118300,14.002108
3.916775,510.112591,-23.607266,662.744827,111.346922,-2.251975,17.258479,112.698995,-8.323885,1.663476,-11.097180,13.971458
3.940804,512.785777,-23.660899,663.156335,111.147173,-2.212056,16.992074,112.460295,-8.301549,1.659012,-11.076133,13.940902
3.964833,515.454171,-23.713575,663.561446,110.947961,-2.172245,16.726175,112.222696,-8.279270,1.654560,-11.055157,13.910442
3.988863,518.117784,-23.765295,663.960175,110.749283,-2.132541,16.460779,111.986198,-8.257050,1.650119,-11.034254,13.880077
4.012892,520.776629,-23.816063,664.352532,110.551138,-2.092943,16.195884,111.750799,-8.234889,1.645690,-11.013422,13.849807
4.036921,523.430719,-23.865880,664.738530,110.353525,-2.053451,15.931488,111.516499,-8.212787,1.641273,-10.992661,13.819633
4.060950,526.080068,-23.914749,665.118181,110.156443,-2.014065,15.667591,111.283295,-8.190744,1.636868,-10.971973,13.789554
4.084980,528.724686,-23.962674,665.491496,109.959889,-1.974785,15.404190,111.051187,-8.168761,1.632475,-10.951355,13.759572
4.109009,531.364589,-24.009656,665.858489,109.763863,-1.935611,15.141284,110.820173,-8.146839,1.628094,-10.930809,13.729685
4.133038,533.999787,-24.055697,666.219169,109.568363,-1.896541,14.878871,110.590252,-8.124976,1.623725,-10.910334,13.699894
4.157068,536.630293,-24.100802,666.573550,109.373388,-1.857577,14.616948,110.361423,-8.103175,1.619368,-10.889930,13.670200
4.181097,539.256121,-24.144971,666.921643,109.178935,-1.818717,14.355515,110.133685,-8.081435,1.615023,-10.869597,13.640602
4.205126,541.877283,-24.188207,667.263460,108.985005,-1.779961,14.094570,109.907036,-8.059756,1.610691,-10.849334,13.611100
4.229156,544.493791,-24.230514,667.599012,108.791595,-1.741309,13.834111,109.681474,-8.038138,1.606371,-10.829142,13.581694
4.253185,547.105657,-24.271893,667.928311,108.598703,-1.702761,13.574136,109.457000,-8.016583,1.602063,-10.809021,13.552385
4.277214,549.712895,-24.312347,668.251370,108.406328,-1.664316,13.314644,109.233611,-7.995090,1.597768,-10.788970,13.523173
4.301243,552.315516,-24.351878,668.568198,108.214470,-1.625974,13.055633,109.011306,-7.973659,1.593485,-10.768989,13.494057
4.325273,554.913533,-24.390490,668.878809,108.023125,-1.587735,12.797101,108.790083,-7.952291,1.589215,-10.749079,13.465037
4.349302,557.506959,-24.428184,669.183213,107.832293,-1.549599,12.539047,108.569943,-7.930986,1.584957,-10.729238,13.436115
4.373331,560.095805,-24.464962,669.481421,107.641973,-1.511564,12.281469,108.350882,-7.909745,1.580712,-10.709467,13.407289
4.397361,562.680084,-24.500828,669.773446,107.452162,-1.473632,12.024365,108.132900,-7.888567,1.576480,-10.689765,13.378559
4.421390,565.259808,-24.535784,670.059299,107.262859,-1.435801,11.767733,107.915995,-7.867452,1.572260,-10.670133,13.349926
4.445419,567.834989,-24.569831,670.338991,107.074062,-1.398071,11.511573,107.700166,-7.846402,1.568054,-10.650570,13.321390
4.469448,570.405640,-24.602974,670.612533,106.885771,-1.360442,11.255881,107.485412,-7.825415,1.563860,-10.631076,13.292951
4.493478,572.971772,-24.635213,670.879936,106.697984,-1.322914,11.000658,107.271731,-7.804493,1.559678,-10.611650,13.264608
4.517507,575.533398,-24.666552,671.141213,106.510698,-1.285486,10.745900,107.059122,-7.783636,1.555510,-10.592294,13.236362
4.541536,578.090530,-24.696993,671.396373,106.323913,-1.248158,10.491607,106.847583,-7.762843,1.551355,-10.573005,13.208213
4.565566,580.643179,-24.726538,671.645428,106.137626,-1.210930,10.237776,106.637114,-7.742115,1.547213,-10.553786,13.180160
4.589595,583.191358,-24.755189,671.888389,105.951837,-1.173801,9.984406,106.427712,-7.721453,1.543083,-10.534634,13.152203
4.613624,585.735078,-24.782950,672.125268,105.766543,-1.136772,9.731496,106.219377,-7.700856,1.538967,-10.515550,13.124343
4.637654,588.274352,-24.809821,672.356075,105.581744,-1.099841,9.479043,106.012106,-7.680324,1.534864,-10.496533,13.096579
4.661683,590.809192,-24.835807,672.580821,105.397437,-1.063008,9.227047,105.805899,-7.659858,1.530774,-10.477584,13.068912
4.685712,593.339608,-24.860909,672.799518,105.213622,-1.026274,8.975505,105.600753,-7.639458,1.526697,-10.458703,13.041341
4.709741,595.865613,-24.885129,673.012175,105.030295,-0.989637,8.724416,105.396669,-7.619123,1.522633,-10.439888,13.013866
4.733771,598.387219,-24.908470,673.218804,104.847457,-0.953098,8.473778,105.193643,-7.598855,1.518583,-10.421140,12.986487
4.757800,600.904438,-24.930935,673.419416,104.665105,-0.916656,8.223590,104.991675,-7.578654,1.514546,-10.402459,12.959205
4.781829,603.417280,-24.952524,673.614022,104.483237,-0.880311,7.973850,104.790763,-7.558518,1.510522,-10.383844,12.932018
4.805859,605.925758,-24.973242,673.802632,104.301852,-0.844063,7.724556,104.590906,-7.538450,1.506511,-10.365295,12.904927
4.829888,608.429884,-24.993089,673.985257,104.120949,-0.807910,7.475708,104.392102,-7.518448,1.502514,-10.346812,12.877931
4.853917,610.929668,-25.012070,674.161907,103.940526,-0.771854,7.227303,104.194350,-7.498512,1.498530,-10.328395,12.851032
4.877946,613.425122,-25.030184,674.332594,103.760581,-0.735893,6.979339,103.997648,-7.478644,1.494560,-10.310043,12.824227
4.901976,615.916258,-25.047436,674.497328,103.581112,-0.700027,6.731816,103.801995,-7.458843,1.490602,-10.291756,12.797518
4.926005,618.403088,-25.063828,674.656119,103.402119,-0.664257,6.484732,103.607389,-7.439109,1.486659,-10.273534,12.770904
4.950034,620.885622,-25.079360,674.808979,103.223599,-0.628580,6.238084,103.413829,-7.419442,1.482728,-10.255377,12.744386
4.974064,623.363872,-25.094037,674.955916,103.045550,-0.592999,5.991872,103.221314,-7.399843,1.478812,-10.237285,12.717962
4.998093,625.837849,-25.107860,675.096943,102.867972,-0.557511,5.746094,103.029841,-7.380311,1.474908,-10.219256,12.691633
5.022122,628.307565,-25.120831,675.232069,102.690862,-0.522116,5.500749,102.839409,-7.360846,1.471018,-10.201292,12.665398
5.046152,630.773030,-25.132953,675.361305,102.514220,-0.486816,5.255834,102.650017,-7.341450,1.467142,-10.183391,12.639258
5.070181,633.234257,-25.144227,675.484660,102.338042,-0.451608,5.011349,102.461663,-7.322121,1.463279,-10.165554,12.613212
5.094210,635.691256,-25.154657,675.602146,102.162328,-0.416492,4.767291,102.274346,-7.302859,1.459430,-10.147780,12.587260
5.118239,638.144038,-25.164244,675.713773,101.987077,-0.381469,4.523660,102.088064,-7.283666,1.455594,-10.130069,12.561403
5.142269,640.592614,-25.172991,675.819550,101.812285,-0.346538,4.280454,101.902815,-7.264540,1.451772,-10.112420,12.535638
5.166298,643.036996,-25.180899,675.919489,101.637952,-0.311699,4.037671,101.718599,-7.245483,1.447964,-10.094834,12.509968
